elapsed_seconds,kind,label,loss,lr,step
142.302259683609,training,sce_r2_s2,0.9696677923202515,2.6314821141062815e-05,6500
151.45497918128967,training,sce_r2_s2,0.9723649621009827,2.565053570062023e-05,7000
160.58086228370667,training,sce_r2_s2,0.9144737124443054,2.4941285354236023e-05,7500
169.84375858306885,training,sce_r2_s2,0.9643492102622986,2.4190107220779503e-05,8000
178.96273684501648,training,sce_r2_s2,0.9526301026344299,2.3400217960341093e-05,8500
188.19714784622192,training,sce_r2_s2,0.9269816875457764,2.2575e-05,9000
197.35170555114746,training,sce_r2_s2,0.9486380219459534,2.171798704975217e-05,9500
206.4257378578186,training,sce_r2_s2,0.9286885261535645,2.0832848970621583e-05,10000
215.52575755119324,training,sce_r2_s2,0.9609823226928711,1.992337605975195e-05,10500
224.7118866443634,training,sce_r2_s2,0.9304113984107971,1.8993462819772435e-05,11000
233.9342920780182,training,sce_r2_s2,0.93680739402771,1.8047091281939508e-05,11500
243.10409426689148,training,sce_r2_s2,0.9296160936355591,1.708831395446777e-05,12000
252.2019441127777,training,sce_r2_s2,0.9252147674560547,1.6121236469067628e-05,12500
261.29015922546387,training,sce_r2_s2,0.9526757001876831,1.515e-05,13000
270.4643461704254,training,sce_r2_s2,0.9133585095405579,1.4178763530932375e-05,13500
279.7555375099182,training,sce_r2_s2,0.9399615526199341,1.3211686045532237e-05,14000
288.8572735786438,training,sce_r2_s2,0.9146493077278137,1.2252908718060498e-05,14500
298.0697362422943,training,sce_r2_s2,0.8840895891189575,1.1306537180227566e-05,15000
307.29077911376953,training,sce_r2_s2,0.9163046479225159,1.0376623940248055e-05,15500
316.41045475006104,training,sce_r2_s2,0.9268036484718323,9.467151029378419e-06,16000
325.56234765052795,training,sce_r2_s2,0.9512132406234741,8.582012950247835e-06,16500
334.76064801216125,training,sce_r2_s2,0.9075243473052979,7.725000000000003e-06,17000
343.89613676071167,training,sce_r2_s2,0.8940867781639099,6.899782039658911e-06,17500
353.0555624961853,training,sce_r2_s2,0.9080010652542114,6.109892779220499e-06,18000
362.2029867172241,training,sce_r2_s2,0.8775098919868469,5.3587146457639785e-06,18500
371.41761469841003,training,sce_r2_s2,0.9040881991386414,4.649464299379771e-06,19000
380.62340807914734,training,sce_r2_s2,0.8667513132095337,3.9851788589371875e-06,19500
389.70047068595886,training,sce_r2_s2,0.9165591597557068,3.3687028966751593e-06,20000
398.91876459121704,training,sce_r2_s2,0.8678061962127686,2.8026762573072015e-06,20500
408.11499977111816,training,sce_r2_s2,0.8883873224258423,2.2895227538010853e-06,21000
417.2597472667694,training,sce_r2_s2,0.9203269481658936,1.8314397882395793e-06,21500
426.4256205558777,training,sce_r2_s2,0.8648906946182251,1.4303889422073918e-06,22000
435.54424834251404,training,sce_r2_s2,0.9058746099472046,1.0880875769976822e-06,22500
444.68804693222046,training,sce_r2_s2,0.8881441950798035,8.060014796073372e-07,23000
453.9472930431366,training,sce_r2_s2,0.8915489315986633,5.85338586012028e-07,23500
463.10593938827515,training,sce_r2_s2,0.9064656496047974,4.270438085989158e-07,24000
472.26681637763977,training,sce_r2_s2,0.8888068199157715,3.317949899067383e-07,24500
481.46833395957947,training,sce_r2_s2,0.9344501495361328,3e-07,25000
21.564162969589233,training,sce_r2_s3,3.6306304931640625,3.0000000000000004e-08,1
31.104305744171143,training,sce_r2_s3,1.3352769613265991,1.5e-05,500
40.24265813827515,training,sce_r2_s3,1.2405402660369873,3e-05,1000
49.41041803359985,training,sce_r2_s3,1.0897839069366455,2.9968205010093264e-05,1500
58.51324987411499,training,sce_r2_s3,1.0003268718719482,2.9872956191401087e-05,2000
67.6091697216034,training,sce_r2_s3,1.0621871948242188,2.971466141398797e-05,2500
76.8192093372345,training,sce_r2_s3,0.9931159019470215,2.9493998520392662e-05,3000
85.92984008789062,training,sce_r2_s3,0.9377889633178711,2.921191242300232e-05,3500
95.04580283164978,training,sce_r2_s3,0.9997959733009338,2.8869611057792606e-05,4000
104.13018727302551,training,sce_r2_s3,0.9896053075790405,2.846856021176042e-05,4500
113.25376605987549,training,sce_r2_s3,0.969481885433197,2.8010477246198918e-05,5000
122.49505686759949,training,sce_r2_s3,0.965344250202179,2.74973237426928e-05,5500
131.7058207988739,training,sce_r2_s3,0.9582014083862305,2.6931297103324846e-05,6000
140.90210366249084,training,sce_r2_s3,0.9431870579719543,2.6314821141062815e-05,6500
150.02188968658447,training,sce_r2_s3,0.9561569094657898,2.565053570062023e-05,7000
159.09105491638184,training,sce_r2_s3,0.9434176683425903,2.4941285354236023e-05,7500
168.28782677650452,training,sce_r2_s3,0.9720242619514465,2.4190107220779503e-05,8000
177.41305947303772,training,sce_r2_s3,0.9205246567726135,2.3400217960341093e-05,8500
186.61094689369202,training,sce_r2_s3,0.9304686784744263,2.2575e-05,9000
195.77339458465576,training,sce_r2_s3,0.8744029402732849,2.171798704975217e-05,9500
204.95450830459595,training,sce_r2_s3,0.9340980648994446,2.0832848970621583e-05,10000
214.20298624038696,training,sce_r2_s3,0.9106552004814148,1.992337605975195e-05,10500
223.28421068191528,training,sce_r2_s3,0.9192688465118408,1.8993462819772435e-05,11000
232.4261863231659,training,sce_r2_s3,0.918444812297821,1.8047091281939508e-05,11500
241.64833331108093,training,sce_r2_s3,0.936688244342804,1.708831395446777e-05,12000
250.7516782283783,training,sce_r2_s3,0.9226806163787842,1.6121236469067628e-05,12500
259.82762145996094,training,sce_r2_s3,0.9080334305763245,1.515e-05,13000
